TSNE_1,TSNE_2,TSNE_26,TSNE_27,TSNE_51,TSNE_52,TSNE_76,TSNE_77,TSNE_101,TSNE_102,TSNE_126,TSNE_127,TSNE_151,TSNE_152,TSNE_176,TSNE_177,TSNE_201,TSNE_202,TSNE_226,TSNE_227,TSNE_251,TSNE_252,TSNE_276,TSNE_277,TSNE_301,TSNE_302,TSNE_326,TSNE_327,TSNE_351,TSNE_352,TSNE_376,TSNE_377,TSNE_401,TSNE_402,TSNE_426,TSNE_427,TSNE_451,TSNE_452,TSNE_476,TSNE_477,TSNE_501,TSNE_502,TSNE_526,TSNE_527,TSNE_551,TSNE_552,TSNE_576,TSNE_577,TSNE_601,TSNE_602,TSNE_626,TSNE_627,TSNE_651,TSNE_652,TSNE_676,TSNE_677,-logC
-4.270916,-4.834179,-11.613366,0.036960363,-13.595253,0.7329227,-13.316347,0.17400613,-12.851652,-0.452245,-14.953849,-0.1671582,-15.8891735,-0.004938028,-16.649656,-0.075132966,-15.100493,0.91396683,-15.259704,0.33566973,-14.779225,0.11450047,-14.432181,0.47287118,-9.20315,1.3686149,-3.1451685,-0.8539668,-2.3559134,1.3030964,-7.711604,-0.59980214,-12.282191,1.1186653,-17.173216,0.07965731,-18.976952,-0.17504501,-20.585155,-0.74240905,-22.811916,-0.59937537,-22.680992,1.5005696,-18.043198,-1.6237149,-17.032154,1.4808868,-16.7062,0.24955244,-14.372113,0.43157506,-15.069772,0.84580386,-13.282374,0.41519704,3.853871964321762
-14.290843,-4.309331,-20.686035,0.46442074,-19.816753,0.9458141,-19.169561,0.13976276,-17.864393,0.18718056,-18.909254,-0.9226395,-18.903748,0.735424,-18.708809,-0.78552175,-16.632187,1.1128404,-16.492437,0.6870126,-15.736184,0.27732852,-15.10895,0.3135995,-9.44848,1.4702867,-2.8477004,-0.8969663,-3.2527406,1.3187722,-8.992018,-0.39193812,-13.971955,0.019170586,-18.537357,0.06054389,-19.707064,-0.046547595,-21.21118,-0.7998241,-23.454454,-0.24095404,-23.264738,1.4629486,-18.797012,-1.7131367,-17.810959,1.5391657,-17.281477,0.3541601,-15.161277,0.51827806,-15.70833,0.86252254,-14.112967,0.26273283,3.7958800173440754
-13.511571,-5.045878,-19.509123,0.13399966,-19.289345,1.0207131,-18.181522,-0.24301605,-15.692467,-0.6828758,-15.872399,-1.0087299,-15.717419,-0.021743368,-15.988231,-0.40360323,-14.16264,0.7907611,-13.750908,0.25677863,-12.474104,-0.04542095,-11.57712,1.0462297,-5.2280316,1.392338,0.7509522,-0.12950546,-6.8121533,1.1959512,-12.491599,-0.50415456,-15.765506,0.11899027,-19.400692,-0.14578423,-19.846485,0.083654925,-21.017405,-0.3922528,-22.84328,-0.5418935,-22.182981,1.6441367,-16.790428,-1.5471007,-15.444715,1.1221117,-14.922247,0.3506611,-12.358265,0.3698241,-11.88239,-0.08180268,-8.57874,0.121948205,3.744727494896694
-12.674611,-5.1409373,-19.595402,-0.09294486,-19.827553,1.3881953,-19.300447,0.30362368,-18.29831,-0.009448851,-19.07997,-1.0609968,-18.88198,0.30618355,-18.524971,-0.8086595,-16.17217,1.1674395,-15.900978,0.091213115,-14.941031,0.24584332,-14.4096,0.47873,-9.336565,1.1543252,-3.9299016,-0.7396215,-1.2096977,1.0578694,-5.4854383,-0.41373911,-9.410818,1.134501,-13.834183,0.33986452,-15.734126,-0.25124088,-17.518656,-0.6990265,-18.4897,-0.50889266,-16.440514,1.3246678,-11.865755,-1.4481108,-11.712233,1.2891506,-11.283828,0.6413618,-6.8168764,1.008503,-4.1955967,0.3839025,-2.0541286,0.16858055,3.6989700043360187
-11.79605,-5.2775235,-18.09472,-0.05540109,-18.350945,1.1871581,-17.81443,-0.008301582,-16.108192,-0.62171096,-16.400833,-0.9727493,-15.952381,0.5959884,-15.820812,-0.40924078,-13.6319685,0.7681273,-12.947782,0.19519879,-11.752183,-0.15882447,-10.983556,0.96146584,-5.3153825,1.2497516,-0.3204309,-0.3364779,-4.177839,1.109346,-7.9908338,-0.30879804,-11.26129,1.001523,-15.174123,0.20190945,-16.639576,-0.16238108,-18.07929,-0.63590527,-19.341618,-0.37140578,-17.63869,1.4576384,-13.141358,-1.7749722,-13.217569,1.4072282,-13.411159,0.35643932,-11.729938,0.3685324,-11.74852,0.1746485,-9.424598,0.14474735,3.657577319177794
-8.758056,-5.627115,-15.767399,0.018386187,-17.047665,0.8280076,-16.397055,-0.09892001,-14.080262,-0.42053953,-14.035362,-0.49485484,-13.108967,-0.03697073,-12.626488,0.057647467,-10.417945,0.5881689,-9.384058,-0.040341888,-7.392447,-0.34407786,-5.6115675,-0.14587304,1.5471027,0.3276979,7.740716,1.1479639,-12.019526,-0.21680608,-15.852269,-0.16995801,-17.961632,0.2515643,-20.536491,-0.36464745,-20.42217,0.11161256,-21.306185,-0.69782263,-22.937626,-0.04485894,-21.644423,1.775946,-15.56972,-1.4526874,-14.039245,1.4187071,-13.115987,0.39311248,-10.257385,0.56552416,-7.028883,0.14118588,-4.2972736,0.39477098,3.619788758288394
-2.7908812,-5.3144727,-12.694793,0.21926418,-14.72184,1.0068328,-14.181436,0.07713989,-11.752239,-0.33359355,-10.786591,-0.5584833,-9.667847,-0.26842448,-8.289143,-0.035377216,-4.625072,-0.06274166,-3.702857,0.24224472,-1.7550606,-0.015366968,0.21177746,-0.46793106,7.2960887,1.1266564,12.854395,1.2413441,-16.049747,1.0720936,-18.604113,-0.042795453,-19.782486,0.31119725,-21.372086,-0.73783034,-20.804562,0.5593092,-21.479822,-0.3465048,-22.694498,0.1362437,-19.884392,1.9775062,-11.958912,-1.8579684,-9.988285,0.7696369,-7.074773,-0.6728153,-0.13016781,0.53587675,3.9424758,0.381668,6.1365933,0.800551,3.5850266520291822
-1.3016025,-5.7813277,-7.1665134,0.5593326,-10.92733,0.8326913,-11.529897,0.25554627,-9.69299,-0.17947698,-8.927743,-0.56393665,-7.36706,-0.28931773,-4.7235613,-0.16026013,-1.0631815,0.053934574,-0.5474624,-0.08749645,0.8944132,0.105650924,3.106428,-0.582075,9.976418,0.80851305,14.997296,1.532001,-17.850607,1.0868571,-19.906033,-0.17872639,-20.524979,0.43207854,-21.794376,-0.96358407,-21.135727,0.5949718,-21.7864,-0.43488926,-23.008387,0.16314688,-19.569977,2.1290674,-11.135231,-1.8296574,-8.329749,0.6567259,-2.1225922,1.1961255,4.4532337,0.09415241,8.851251,0.22640476,12.761625,0.78842247,3.552841968657781
2.3236697,-5.186849,-2.3942125,0.82741207,-8.7086315,0.58832675,-9.463089,0.115378626,-7.946305,-0.24928135,-7.0413933,-0.700321,-4.1108594,-0.65747124,-0.017690504,0.18213107,3.2314787,-0.5803474,3.6433487,-0.16466796,4.371201,-0.37878788,5.331044,-0.4904873,11.4986725,0.68967456,15.924168,1.4047719,-18.446201,1.0815296,-20.274529,-0.06600397,-20.793758,0.52195597,-21.90293,-0.9807545,-21.27853,0.6523133,-22.099857,-0.4499361,-23.792437,-0.40769994,-22.670063,1.8418175,-15.953723,-1.3429502,-13.437738,1.336978,-11.760258,0.7670167,-5.1486497,1.0044987,-2.373446,0.45430142,0.45848194,0.24463876,3.5228787452803374
0.6348945,-5.276568,6.0965357,0.11886191,1.4144783,-1.7663561,-2.469193,0.2700594,-3.0996978,-0.12565616,-4.907486,-0.19441383,-6.0301313,0.50568277,-7.718517,0.64627576,-7.8735614,0.43319777,-8.525901,0.16296189,-8.357198,-0.008470242,-9.014127,0.70467484,-4.8380923,0.9862044,-0.94320273,-0.3846122,-3.1225746,1.0059321,-7.3524485,-0.46310008,-11.596016,1.1412832,-16.487999,0.17225625,-18.760582,-0.33762932,-20.776878,-0.8565763,-23.365679,-0.66099757,-23.605442,1.1466733,-19.676802,-2.2111406,-19.769062,1.8094214,-20.096907,-0.11898004,-18.385378,0.8341844,-19.578753,1.0000952,-18.851603,0.16879664,3.9208187539523753
-3.936536,-4.5248017,-10.032972,0.10217295,-12.277797,0.7604193,-12.439228,0.19108339,-12.4181185,-0.020464422,-15.185278,-0.09406525,-16.71065,0.004376398,-17.681406,-0.07824175,-16.253098,0.6397846,-16.697487,0.09644434,-16.668148,-0.26677814,-17.299324,0.70420325,-13.505518,0.78530395,-9.989615,0.94629896,5.3341417,0.7337939,-0.1406196,-0.5997505,-4.816437,1.3664778,-10.188482,0.5230441,-14.006721,-0.6434182,-17.41371,-0.98070085,-20.18285,0.007208108,-20.243122,1.3300925,-16.157656,-1.8159511,-16.016905,1.4077103,-16.098995,0.06656778,-14.393212,0.42677167,-15.610043,0.8857769,-14.397984,0.19280466,3.853871964321762
-14.021822,-4.733225,-20.421032,0.8224627,-19.281569,0.75137204,-18.58512,-0.10961543,-17.408607,0.051114444,-18.889906,-0.34957492,-19.286331,0.4142577,-19.312769,-0.8069214,-17.253359,1.1804816,-17.335321,0.6828513,-17.062925,0.12779,-17.285557,0.3539946,-12.766646,1.0517108,-8.459796,1.0922849,2.40622,1.0887411,-3.0677366,-0.6006313,-8.423634,1.2078611,-13.592779,0.5350656,-16.443089,-0.4763578,-19.016285,-0.87906796,-21.458998,-0.24109031,-21.356598,1.4452425,-17.051905,-1.7020339,-16.517225,1.4940355,-16.69942,0.2845712,-14.860115,0.6229559,-15.892394,0.7848179,-14.641933,0.106878065,3.7958800173440754
-13.097669,-4.9903975,-19.007635,0.3290872,-18.518585,1.1711127,-17.428015,-0.13429572,-15.228254,-0.45851007,-15.978489,-0.7750503,-16.317236,0.16677082,-16.763803,-0.10524268,-14.997091,0.6840641,-14.99712,0.31901935,-14.384484,0.12972222,-13.982465,0.6092188,-9.115818,1.3089218,-3.709944,-0.7806027,-1.3396001,0.99939084,-6.515296,-0.56163174,-10.476065,1.1195319,-14.850594,0.30781534,-16.86127,-0.32204244,-18.637016,-0.69916123,-20.40844,-0.28920594,-19.29069,1.4574772,-14.422,-1.641901,-14.147695,1.44863,-14.103688,0.3496409,-12.145215,0.35131633,-12.522587,0.14098531,-9.797105,0.13569263,3.744727494896694
-12.548793,-4.9424977,-19.140966,0.71595573,-19.321114,1.4730047,-18.942604,0.54537314,-17.972742,0.102403164,-19.321949,-1.0590827,-19.516598,-0.010675837,-19.538897,-0.14659323,-17.21054,0.97931856,-17.20957,0.1299088,-16.76066,0.23864913,-16.99428,0.62486607,-13.180154,1.0307996,-9.841408,0.87435615,5.6276274,0.7555872,1.5134853,-0.36756918,-1.9840732,1.0731965,-6.6433043,0.60231173,-9.211974,-0.7983623,-11.07029,-0.15501675,-12.178648,0.08529149,-12.192054,0.64943004,-9.280785,-1.1332201,-10.22233,1.0840828,-10.530192,0.44193938,-7.072217,0.8270652,-5.363292,0.27005187,-3.5764072,0.24949454,3.6989700043360187
-11.755573,-5.2049365,-17.68346,0.1151374,-17.683712,1.3814641,-17.3013,0.4678847,-15.801528,-0.5913523,-16.704233,-0.9216129,-16.648207,0.5783428,-16.672842,-0.4481398,-14.599033,0.7415178,-14.311959,0.28220445,-13.238149,0.08021147,-12.974397,0.6784074,-8.520702,1.3568457,-4.0084,-0.4799369,0.1510443,0.86859924,-2.7301657,-0.24529716,-5.8347254,1.055879,-9.547162,0.31276682,-11.426202,-0.3703527,-12.839098,-0.6426353,-13.874265,0.010096496,-13.67963,0.65985507,-10.5947695,-1.279738,-11.684967,1.3278339,-12.567306,0.3117046,-11.41444,0.41472167,-11.821804,0.25888288,-9.797105,0.13569263,3.657577319177794
-8.648991,-5.5782185,-14.934296,-0.09785463,-16.151964,1.0625494,-15.876562,0.091747776,-13.826182,-0.34728226,-14.325912,-0.58203715,-13.66384,-0.014294782,-13.426072,-0.0077939862,-11.264336,0.63217646,-10.54194,0.0010390395,-8.851623,-0.3207453,-7.7071047,0.56838185,-1.4271251,0.051035013,3.7218125,0.9585735,-7.523556,1.0874586,-11.99274,-0.2885716,-14.580959,0.15084861,-17.751453,-0.12552588,-18.399822,-0.18104559,-19.471237,-0.53426754,-20.638645,-0.5529535,-18.445086,1.6374718,-12.83679,-1.8758028,-12.404942,1.3466419,-12.264514,0.42444056,-9.767086,0.60045254,-7.395023,0.2310862,-4.808315,0.40186226,3.619788758288394
-2.519506,-4.870225,-11.817538,0.39942715,-13.868955,0.99261445,-13.33212,0.07127513,-11.486553,-0.19868632,-10.889915,-0.47656453,-10.145278,0.119528815,-9.120575,0.11181541,-6.0290947,0.24312988,-5.260567,0.03283945,-3.7750306,-0.32909104,-1.8833594,-0.08104318,4.2689085,1.1657305,9.2343025,1.3368601,-12.614655,-0.09992763,-15.466189,-0.02916632,-17.065386,0.37705666,-19.35656,-0.43322635,-19.167356,0.38766238,-19.52508,-0.29787254,-19.522058,-0.85228497,-14.999928,1.5567691,-8.854201,-1.5359497,-7.7025805,0.8892949,-3.2962384,1.2342387,0.10258457,0.30712497,3.5708525,0.5188399,4.8956833,0.7630447,3.5850266520291822
-1.4121965,-5.6710734,-6.1103034,0.44384402,-10.103536,0.7565258,-10.9708185,0.29786333,-9.259987,-0.18148094,-9.020564,-0.49606046,-7.823806,-0.1878675,-5.9396157,-0.050202534,-2.4522085,0.080785155,-2.007627,-0.06892445,-0.7360183,0.17566802,0.8587298,-0.42762542,7.526905,1.1475115,12.6166115,1.0748806,-15.317054,1.092638,-17.873806,0.06366179,-18.853464,0.3800388,-20.653513,-0.7149143,-19.925102,0.60480565,-20.21296,-0.35401413,-19.928658,-0.94380736,-14.167491,1.4618821,-7.470826,-1.4879416,-5.455347,1.2568853,-0.41770762,0.5191471,4.7824144,0.08096462,8.013488,-0.004799001,11.399921,0.92719364,3.552841968657781
2.3190846,-5.0237174,-1.4347957,0.83361375,-7.849828,0.7657661,-8.945906,0.14599615,-7.522151,-0.3911061,-6.955458,-0.664656,-4.57076,-0.3751115,-0.9496349,0.14648806,2.2833524,-0.49313247,2.2968383,0.08752329,2.7113316,-0.237775,3.5096328,-0.4111153,9.257928,0.79066026,13.627771,1.4195752,-15.958423,0.98087215,-18.1935,0.06291058,-19.174332,0.27275026,-20.89121,-0.8737049,-20.279974,0.5826936,-20.842173,-0.3090924,-21.832212,-0.5429737,-18.948498,1.8818914,-12.111297,-1.7695501,-10.936573,1.0449222,-9.690749,0.25974765,-4.266659,0.74498874,-2.5281446,0.46826345,0.23360902,0.23673357,3.5228787452803374
1.1072862,-5.1745653,8.1450205,-0.501508,2.4354227,-1.846981,-1.5766445,0.416626,-2.9037583,-0.039373238,-5.2675414,0.020226162,-6.818728,0.48381364,-8.8577,0.571538,-9.073041,0.29694313,-10.02667,0.13792475,-10.235083,-0.06600423,-11.538087,0.53642595,-8.665115,0.85927963,-5.385006,-0.32231838,2.334613,0.77400124,-1.6238297,-0.4728921,-5.7509418,1.2548771,-11.222813,0.4861576,-15.255141,-0.62919617,-18.820831,-1.0851367,-22.062487,0.09681857,-22.822563,0.85368496,-19.164454,-2.4135392,-19.383657,1.7992413,-19.69748,-0.15279222,-18.224625,0.15450779,-19.759575,0.7683965,-19.12169,0.46207276,3.9208187539523753
-3.8784359,-4.3140554,-9.363124,0.21187279,-11.817132,0.7029826,-12.109376,0.2397915,-12.568165,-0.34691992,-15.814122,-0.050563555,-17.830547,-0.06544256,-18.93597,-0.06623924,-17.409792,0.5827297,-17.94613,0.16767849,-18.159283,0.089333445,-19.436678,0.6880783,-16.635569,0.25276634,-14.03715,0.3301313,10.673323,0.45037574,6.251951,1.0256861,1.233793,0.85758084,-5.255298,0.97310525,-9.387585,-1.3240911,-13.061459,-0.041703638,-17.121534,0.24048631,-18.088552,0.9435222,-14.9855,-1.7201412,-15.425947,1.2990043,-15.917853,0.19781587,-14.642547,0.24957593,-16.060122,1.0503848,-15.109112,0.39236626,3.853871964321762
-13.836365,-4.2264023,-20.105595,0.19177046,-18.724045,0.6788019,-18.098658,0.45439497,-17.405975,-0.06717276,-19.331055,-0.22391689,-20.080328,0.9191137,-20.085516,-0.9265121,-18.122795,0.5974969,-18.333817,0.79159266,-18.454285,-0.46059453,-19.565683,1.2037446,-16.03232,0.2134413,-13.023663,0.5750222,8.860624,0.66565704,3.0033329,-0.8221745,-1.4794838,1.385499,-7.716875,1.0177665,-11.325256,-0.9258883,-14.839263,0.06236746,-18.540268,0.10493871,-19.041653,0.9976316,-15.588094,-1.938524,-15.881614,1.5372715,-16.43421,0.55273396,-15.042627,0.5660028,-16.296402,0.74482113,-15.2338915,-0.04048229,3.7958800173440754
-13.077819,-4.4905615,-18.56847,0.9519944,-17.889395,0.7692699,-17.028824,-0.084546246,-15.402806,-0.2533524,-16.666021,-0.6519498,-17.45746,0.10305854,-18.17256,-0.14044502,-16.361319,0.6558582,-16.671267,0.6842025,-16.50587,0.22933032,-16.89928,0.38558093,-13.063365,0.6261282,-9.433317,1.0440475,4.943405,0.6753684,-0.46861145,-0.6709415,-4.587131,1.2415094,-9.253928,0.604093,-12.072928,-0.6733753,-14.4264765,-0.3277981,-16.61243,-0.01007585,-16.22087,0.9235896,-12.807586,-1.5596606,-13.364544,1.4320323,-13.844059,0.3521924,-12.431636,0.35067534,-13.2303705,0.5032329,-11.364381,-0.053545114,3.744727494896694
-12.286027,-4.42856,-18.63474,-0.008219165,-18.842396,1.675164,-18.71858,0.0019044534,-18.08856,-0.16772275,-19.800846,-1.052464,-20.380592,0.58187383,-20.333784,-0.11831408,-18.134052,0.5990064,-18.305752,0.11226112,-18.186096,0.25380704,-19.198177,1.1428212,-16.324724,0.5599422,-13.831761,0.41032648,10.991194,0.38638854,7.5018015,0.53165364,3.6149428,0.63573486,-1.6361802,0.8675538,-5.0089235,-0.8026573,-7.514531,0.14907011,-9.311842,-0.17435703,-9.61348,0.15271285,-7.7234716,-0.8612511,-9.384127,1.3572557,-10.145034,0.31215927,-7.7202344,0.75079805,-6.4658804,0.33924785,-4.5181,-0.12195017,3.6989700043360187
-11.397703,-4.956107,-17.08263,0.3298583,-17.028902,1.3364055,-16.671696,0.38384947,-15.821059,-0.027278429,-17.237457,-0.41816834,-17.70511,0.69292873,-17.869434,-0.6637793,-15.767899,0.705439,-15.7312975,0.6085953,-15.313706,0.12849085,-15.638118,0.49440494,-11.998039,0.9688994,-9.111108,0.7129038,6.0504026,0.34045988,2.6423326,-0.34364712,0.17731538,0.74066585,-3.7448363,0.7310088,-6.1704655,-0.8127569,-8.133095,-0.19096181,-9.767132,0.0252116,-10.07633,0.96179014,-8.475976,-0.7937954,-10.35762,1.4247183,-11.851748,0.113422886,-11.187714,0.34377766,-12.108954,0.3203906,-10.200319,0.36291584,3.657577319177794
-8.451207,-5.584238,-14.117602,-0.024794837,-15.556529,1.0279024,-15.45855,0.08251436,-14.116212,-0.2138475,-14.953404,-0.7201657,-14.742979,0.33756807,-14.763334,-0.1306894,-12.830261,0.7179204,-12.4003935,0.16173343,-11.268312,-0.23436128,-10.813926,0.88519776,-5.7731977,1.1883501,-1.4169402,-0.50680244,-2.5861447,0.9174928,-6.1581326,-0.2816587,-9.355157,0.8959889,-13.154997,0.15396959,-14.627356,-0.32320544,-15.751362,-0.2901443,-16.56416,-0.4937185,-14.847901,0.8743929,-10.907109,-1.3885189,-11.17453,1.3265791,-11.536435,0.46722692,-9.730158,0.44648656,-7.951269,0.4492482,-5.406758,-0.2081203,3.619788758288394
-2.4964194,-4.625482,-10.977814,0.5223674,-13.221307,1.0710082,-12.988122,0.15421228,-11.663038,-0.13509543,-11.433683,-0.3981348,-10.928387,0.06347836,-10.632891,0.15493572,-8.44834,0.6704058,-7.8347454,-0.20833431,-6.387743,-0.21846168,-5.4235983,-0.034802523,0.62064826,0.2379032,4.6100698,0.78829974,-8.021594,0.9901398,-11.436126,-0.0823037,-13.197072,0.8353671,-15.948633,-0.26498476,-16.246088,0.2640272,-16.362204,-0.46218407,-14.922529,-0.34179458,-11.568043,0.7637195,-6.8556676,-1.2072841,-6.2601132,1.1657908,-2.768322,0.93388397,-0.30345958,0.29094312,2.9875968,0.5964333,3.6596932,0.6677561,3.5850266520291822
-1.5069673,-5.2729034,-5.484516,0.33466244,-9.511753,0.71242946,-10.595175,0.23772736,-9.379461,-0.17041235,-9.592763,-0.5091531,-8.872357,-0.18999635,-8.081762,0.07473668,-5.232015,0.028516684,-4.748719,0.09284204,-3.522002,-0.22284359,-1.8221154,-0.054408457,3.8345144,1.0595373,8.6431465,1.1921209,-11.580654,0.06914768,-14.295083,-0.1788448,-15.775742,0.60087895,-17.928415,-0.5322132,-17.561102,0.26872727,-17.231709,-0.19670148,-14.803229,-0.7405723,-10.688775,0.17933136,-5.2430377,-1.0807455,-3.7248728,1.3791655,0.3011737,0.2704359,4.69795,0.0067695524,7.2028866,-0.052274972,10.279771,0.5140578,3.552841968657781
2.405932,-4.836939,-0.37885484,0.9053652,-6.9312706,0.82209885,-8.45279,0.27892318,-7.4041257,0.081463896,-7.353099,-0.22608852,-5.6527314,-0.29391617,-2.7862148,-0.005624601,0.41718763,-0.16355641,0.15258345,0.12626243,0.41244254,0.0073403222,0.77258426,-0.22025722,6.250795,0.86691785,10.096934,1.0975685,-12.620115,0.1095966,-15.101696,-0.18672988,-16.490593,0.5103244,-18.66649,-0.47359532,-18.386053,0.26516607,-18.77429,-0.22012432,-18.61972,-0.866842,-14.848447,1.3303279,-9.645839,-1.4667375,-9.236337,0.886821,-8.103972,0.10851871,-3.9882686,0.50710094,-2.8744626,0.35579866,-0.31255677,0.21873361,3.5228787452803374
1.1811043,-5.1469717,8.823048,-0.4094591,2.989828,-1.8909152,-1.2336547,0.49362713,-2.905395,-0.019534867,-5.5554123,0.0655313,-7.4114623,0.45938516,-9.680052,0.37192503,-9.800321,0.44877446,-10.812827,0.08944223,-11.132418,0.15184234,-12.908928,0.53986853,-10.640221,1.0350195,-8.614601,0.6514355,5.5287247,0.27241105,1.201844,-0.4927196,-2.7517,1.4957407,-8.51656,0.8139048,-12.818337,-0.9209278,-17.412628,-1.1700023,-21.199038,0.19916923,-22.29928,0.86679494,-18.864946,-2.0302145,-19.118006,2.0609848,-19.57542,0.74481237,-18.259605,0.6920714,-19.835684,1.3168957,-19.23377,0.0040835734,3.9208187539523753
-3.6241767,-3.973847,-8.915601,0.38230726,-11.517506,0.68053347,-12.110703,0.06121304,-12.77688,0.054374255,-16.385616,0.0001207475,-18.56064,-0.12518007,-19.50106,-0.6394668,-17.916576,1.2791419,-18.51795,0.13002142,-18.814165,0.14983134,-20.270512,0.5712967,-17.73089,0.3080398,-15.426472,0.34759206,12.788622,0.30309984,8.827112,0.45700884,3.9333577,0.6978607,-2.5073075,1.1460586,-7.2186337,-1.159081,-11.2501135,0.15309668,-15.514258,0.45871523,-17.081907,0.86184126,-14.466378,-1.8594708,-15.224262,1.5580423,-15.946952,0.5209704,-14.826289,0.13153379,-16.293968,1.061737,-15.485643,0.26381317,3.853871964321762
-13.65967,-3.7089758,-19.908691,0.8246798,-18.484726,0.6168973,-18.062832,-0.030471968,-17.507011,-0.57996863,-19.739925,-0.18638521,-20.601997,0.0057870313,-20.727304,-0.9367037,-18.67182,1.1379398,-18.98779,0.21994205,-19.07789,0.09817192,-20.35792,1.0485224,-17.472284,0.14850183,-14.814695,0.38966477,11.748049,0.40184173,7.003674,0.91745347,2.0831592,0.7974454,-4.607388,0.9700146,-8.790313,-1.1935018,-12.514018,0.087476335,-16.493141,0.5012218,-17.730412,0.8962198,-14.877099,-2.001591,-15.543089,1.7021731,-16.324594,0.066782884,-15.16842,0.21312085,-16.500845,0.9291717,-15.485643,0.26381317,3.7958800173440754
-12.919071,-3.9634588,-18.244986,0.7227815,-17.68505,0.8245436,-16.98979,-0.061246432,-15.821059,-0.027278429,-17.461948,-0.5649023,-18.43523,0.039813697,-18.945272,-0.68916255,-17.095707,0.6430152,-17.513306,0.24739948,-17.531599,-0.06276152,-18.384865,0.46769685,-15.0269985,0.5035948,-12.120547,0.57188195,8.031813,0.593743,2.3744872,-0.7790159,-1.6490046,1.1571336,-6.7498755,1.0514529,-9.785255,-0.796105,-12.231632,-0.23440912,-14.555838,0.36258563,-14.927206,0.5233285,-12.0855465,-1.3045058,-12.923281,1.3912697,-13.706461,0.33133832,-12.563788,0.3549545,-13.538211,0.6800741,-11.913978,-0.11708967,3.744727494896694
-12.129292,-4.067452,-18.295956,0.2675447,-18.571068,1.812791,-18.639818,0.57838655,-18.21211,-0.59040827,-20.12909,-0.94525754,-20.772383,0.109747335,-20.914865,-0.3973498,-18.658535,0.6094113,-18.88602,0.8165299,-18.925777,-0.4602581,-20.2671,1.0680186,-17.666403,0.5355052,-15.549765,0.27818465,13.27741,0.24808915,10.873242,-0.24219681,7.1241636,0.17447853,1.7052289,0.66424793,-2.6055806,-1.1706476,-5.9597282,0.22327101,-8.060729,0.0413425,-8.527002,0.25045002,-6.99989,-0.5995906,-8.936301,1.3442175,-9.935964,0.31770906,-8.03967,0.69259495,-6.8772044,0.3461427,-5.04747,0.36061227,3.6989700043360187
-11.290601,-4.67482,-16.717167,0.2670846,-16.828386,0.8963697,-16.648502,0.41129202,-16.046976,-0.49331784,-17.806028,-0.6269966,-18.353333,0.6063218,-18.545893,-0.14312974,-16.454762,0.6614766,-16.537968,0.08412162,-16.255535,-0.030021725,-16.97341,0.82228345,-13.860741,0.7818944,-11.328142,0.5362552,8.632457,0.2573902,6.38198,0.43440303,3.1708345,0.24580689,-0.94891465,0.74417996,-4.0427747,-0.8318221,-6.696993,0.2306464,-8.528503,-0.12173932,-8.959416,0.16416308,-7.563122,-0.6103869,-9.841972,1.4913701,-11.517243,0.005633615,-11.200142,0.29564714,-12.4149275,0.3507895,-10.51623,-0.027054258,3.657577319177794
-8.5019045,-5.4808645,-13.936454,0.12725662,-15.328418,1.0206832,-15.361123,0.107618965,-14.329687,-0.2099628,-15.47839,-0.85413307,-15.318249,0.3928521,-15.395206,-0.17858152,-13.526953,0.7670379,-13.312952,0.23686743,-12.360071,-0.031748947,-12.225307,0.8055205,-8.019056,1.3850149,-3.621927,-0.39253655,-0.19702402,0.93851745,-3.496596,-0.33686456,-6.9136057,1.0336336,-10.729926,0.28037286,-12.660603,-0.52006114,-13.728478,-0.68778235,-14.628189,0.11721442,-13.710318,0.8112527,-10.099609,-1.3635881,-10.745444,1.2528068,-11.3324585,0.19373901,-9.962695,0.26572838,-8.314621,0.5205784,-6.157675,-0.20847464,3.619788758288394
-3.066616,-4.9606147,-10.785768,0.6386547,-13.096213,0.7352112,-13.1574135,0.24620791,-11.997293,-0.315173,-12.154107,-0.41792104,-11.944483,0.016152637,-11.510979,0.08572188,-9.430822,0.59436053,-8.835491,-0.02643979,-7.731399,-0.21620187,-7.022628,0.1225168,-1.4668465,0.17198278,2.705852,0.8451413,-5.862034,0.92697877,-8.606585,-0.14105603,-11.422358,0.8001465,-14.278403,-0.02494189,-14.553447,-0.031234974,-14.3898,-0.8458805,-13.098926,0.17256258,-10.668359,0.6189887,-6.2092533,-1.101768,-5.743134,1.0792353,-2.6123025,0.78715825,-0.5081266,0.25743333,2.7145503,0.63353926,3.30658,0.63447964,3.5850266520291822
-1.467743,-5.0548816,-4.7900066,0.28944921,-9.177983,0.798283,-10.4285755,-0.019851936,-9.550397,-0.16756211,-10.020744,-0.4993831,-9.60327,0.120200716,-9.261535,0.21012093,-6.908059,0.37311393,-6.4017553,-0.12455649,-5.251787,-0.26220867,-4.5555935,-0.10376658,1.4048256,0.41896975,5.347371,0.6342035,-8.575699,0.99050635,-11.945626,-0.0721034,-13.307604,0.519407,-15.454504,-0.23008455,-15.36466,0.14779122,-14.518185,-1.0136534,-11.7135315,0.5417518,-8.779385,0.94876826,-4.1134787,-0.82201135,-2.896719,1.3297747,0.6242879,0.11732295,4.678214,-0.03808232,6.8471913,-0.051924903,9.840504,0.5174837,3.552841968657781
